3.205623208588352213e+01,3.225181592221175730e+00,2.585646891350621601e+01,2.446887106907540499e+01,1.701987874171057902e+00,9.852351348540077103e-01,3.291354345290713468e+01,1.552543816180035776e+02,9.518259212843439343e+00,2.753216987130620197e+01,1.523584872772779306e+02,9.432765682212286507e+00,9.366846852927727340e+00,1.602618811298277137e+02,7.972810614872457791e+00,0.000000000000000000e+00
3.557272584801336279e+01,9.108616126078295849e+00,2.590378190459264118e+01,2.983411808491106498e+01,1.172063198996644129e+00,1.524448471233567082e+00,2.693957955247038427e+01,1.624781590315890014e+02,7.240462200637510115e+00,1.848658649260081432e+01,1.602837840112006802e+02,7.739360658664796944e+00,8.610284219200512013e+00,1.754329490112879171e+02,4.928614100124583786e+00,0.000000000000000000e+00
3.572663265227052420e+01,1.198797323702840423e+01,2.581400566291645404e+01,3.095565311331656844e+01,1.234090915429132629e+00,1.841732825465270285e+00,2.561471626879309582e+01,1.634544935250878268e+02,6.434608929903869345e+00,1.752276965553908283e+01,1.613640395860894614e+02,6.986229044646084851e+00,8.155123757963163911e+00,1.740837964638795938e+02,5.302688822277883851e+00,0.000000000000000000e+00
3.506735509834904718e+01,1.117622640948599155e+01,2.900895239104699641e+01,3.105163482699132871e+01,1.637776839204565738e+00,1.986770453859582952e+00,2.614859604413084426e+01,1.633424822618848111e+02,6.360695838411866809e+00,1.842592773499767134e+01,1.604483120657060340e+02,6.881943483151895080e+00,8.661880679777201664e+00,1.717811501708598030e+02,5.251832200569862330e+00,0.000000000000000000e+00
1.338524949552448007e+01,4.902033973083333329e+00,1.458341622533226634e+01,4.923124189927636962e+01,9.455240910982046998e+00,3.127758965970008909e+00,7.660176443641049104e+01,1.070048585814674311e+02,2.086184793648033775e+01,6.424984819641841227e+01,1.015852607123016469e+02,2.162992432577316748e+01,8.078087237207920168e+01,6.465468774168050459e+01,1.943350098479421106e+01,1.000000000000000000e+00
1.424395326061894629e+01,7.766131281846821999e-01,1.819075540195957075e+01,4.583203787651748229e+01,8.590090599842765684e+00,3.240428796356322749e+00,7.066069445891673695e+01,1.290374818960001448e+02,9.756156666930886345e+00,7.036917291966844346e+01,1.138503259253649844e+02,6.657773281928393239e+00,1.366767811827025128e+02,5.221687225497839080e+01,1.126975752449861012e+01,1.000000000000000000e+00
1.291307159823355732e+01,1.292786117217027408e+00,1.869973366605944065e+01,4.269814195389437117e+01,7.318272186127256163e+00,3.177926312330823233e+00,6.708119319167020933e+01,1.352527283676222396e+02,8.668431688053672701e+00,7.524530162517133647e+01,1.120934701009745993e+02,4.631042177944468818e+00,1.466173041720732897e+02,4.451424184244523730e+01,9.069311439224334137e+00,1.000000000000000000e+00
1.621464620206585749e+01,1.287528572575994845e+00,1.638895073108682254e+01,3.549476091270265243e+01,5.765036898560947698e+00,3.850557392241889865e+00,7.105254389050395503e+01,9.167015886072087483e+01,1.737427307878956029e+01,1.263288581892066844e+02,3.954333043749245746e+01,1.734130678745282594e+01,1.354893891516854296e+02,4.263524323154391737e+01,9.344086080123549465e+00,1.000000000000000000e+00
2.029213523932284602e+01,6.345980757736645828e+00,2.328490516004342936e+01,5.456120348535380060e+01,8.898065166362995271e+00,4.744845202963189124e+00,1.027211653929743420e+02,9.116046877507959323e+01,2.632252954825344915e+01,1.193945556301277833e+02,5.813052518267809887e+01,1.837249013636620987e+01,1.384549032979064123e+02,2.608712832726102704e+01,6.598582000940307779e+00,1.000000000000000000e+00
1.752202790641470997e+01,4.491749780904615186e+00,1.953280871526701290e+01,4.755453470965721152e+01,1.371267483158752576e+00,7.904031084934813656e+00,1.126196796088516834e+02,7.644797081680704309e+01,3.079502590145408192e+01,1.255811646994388298e+02,5.185149780777256723e+01,2.249473653560497155e+01,1.268644082419658616e+02,3.718655411580099468e+01,6.760952764736116727e+00,1.000000000000000000e+00
